OFFENCE_CODE,OFFENCE_DESCRIPTION,anzsoc,anzsoc_group_code_name,IS_DRIVING_UNDER_INFLUENCE_FLG,violent,alcohol,drug
2862,Does Indecent Act Male With Girl 12-16,311,0311: Aggravated sexual assault,N,1,,
2130,Abduction For Sex,511,0511: Abduction and kidnapping,N,,,
2683,Sexual Intercourse With Child Under Care/Protection 16-20,311,0311: Aggravated sexual assault,N,1,,
5993,Conspires To Deal Fantasy Type Substances,1020,1020: Deal or traffic in illicit drugs not further defined,N,,,1
A645,Transport Service Driver Excess Blood Alcohol Causing Death - 3Rd Or Sub,132,0132: Driving causing death,Y,,1,
1316,Aggravated Robbery (Manually),611,0611: Aggravated robbery,N,1,,
5123,Wilful Damage -Power/Gas/Fuel Fac (Crimes),1219,"1219: Property damage, nec",N,,,
1454,Dangerous Act Intent To Injure (Firearm),299,"0299: Other acts intended to cause injury, nec",N,1,,
2842,Does Indecent Act Upon Girl 12-16,311,0311: Aggravated sexual assault,N,1,,
A668,Transport service driver excess breath alcohol causing death - 3rd or sub,132,0132: Driving causing death,Y,,1,
4521,Employee/Officer/Body Falsely Accounts,911,0911: Obtain benefit by deception,N,,,
1332,Assaults With Intent To Rob (Other Weapon),611,0611: Aggravated robbery,N,1,,
1154,Procures Own Miscarriage,1695,1695: Procure or commit illegal abortion,N,,,
7233,Breach of Sanction (Russia Sanctions Act 2022),1631,1631: Commercial/industry/financial regulation,N,,,
7234,False/Misleading s13 Application (Russia Sanctions Act 2022),1631,1631: Commercial/industry/financial regulation,N,,,
2610,Abduction For Sex,511,0511: Abduction and kidnapping,N,,,
2864,Permits Indecent Act Male With Girl 12-16,311,0311: Aggravated sexual assault,N,1,,
2682,Sexual Intercourse With Child Under Care/Protection 12-16,311,0311: Aggravated sexual assault,N,1,,
1115,Conspiracy To Murder,100,0100: Homicide and related offences not further defined,N,,,
5931,Supply/Admin/Deal Methamphetamine And Amphetamine,1020,1020: Deal or traffic in illicit drugs not further defined,N,,,1
2832,Female Indecently Assaults Girl 12-16,311,0311: Aggravated sexual assault,N,1,,
1422,Injures Intent To Gbh (Other Weapon),210,0210: Assault not further defined,N,1,,
1344,Compels Execution Of Documents (By Threats),611,0611: Aggravated robbery,N,1,,
A671,Transport service driver - excess blood alcohol caused death - 3rd or sub,132,0132: Driving causing death,Y,,1,
1414,Wounds etc. Intent To Injure/Reckless Disregard (Firearm),210,0210: Assault not further defined,N,1,,
4510,Currency/Counterfeiting Offences,921,0921: Counterfeiting of currency,N,,,
2451,Indecent Act/Male With Female Under 12,311,0311: Aggravated sexual assault,N,1,,
2733,Indecent Act On Dependent Family Member,311,0311: Aggravated sexual assault,N,1,,
2166,Assaults With Intent To Commit Sexual Violation (No Weapon),312,0312: Non-aggravated sexual assault,N,1,,
2143,Indecently Assaults Female Over 16,312,0312: Non-aggravated sexual assault,N,1,,
A532,Excess Breath Alcohol Causing Death - 3Rd Or Subsequent,132,0132: Driving causing death,Y,,1,
A340,Excess blood alcohol causing death - 3rd or subsequent,132,0132: Driving causing death,Y,,1,
A105,Cause Death While Under Influence Of Drink,132,0132: Driving causing death,Y,,1,
A108,Excess Breath Alcohol Causing Death,132,0132: Driving causing death,Y,,1,
A304,Causing Death Driving Excess Blood Alcohol,132,0132: Driving causing death,Y,,1,
8122,Causing Death Through Excess Blood/Alcohol,132,0132: Driving causing death,Y,,1,
D508,Careless Driving Alcohol Involved Causing Death,132,0132: Driving causing death,Y,,1,
D516,Careless Driving Alcohol Inv Cause Death,132,0132: Driving causing death,Y,,1,
8118,Causing Death Through Excess Breath/Alcohol,132,0132: Driving causing death,Y,,1,
8125,Careless Use Causing Death Through Drink,132,0132: Driving causing death,Y,,1,
A433,In Charge With Blood Containing Controlled Drug - Caused Death - 3rd Or Sub,132,0132: Driving causing death,Y,,,1
A436,In charge - CIT - qualifying drug in blood - 3rd or sub - caused death,132,0132: Driving causing death,Y,,,1
A410,In charge blood contained evidence of controlled drug caused death,132,0132: Driving causing death,Y,,,1
A412,In charge - CIT - qualifying drug in blood - caused death,132,0132: Driving causing death,Y,,,1
A656,Transport Driver's Blood Had Evidence Of Controlled Drug - Caused Death,132,0132: Driving causing death,Y,,,1
A409,In Charge - Blood Contained Evidence Of Controlled Drug - Caused Death,132,0132: Driving causing death,Y,,,1
A606,In Charge Transport Service Vehicle Under Influence Of Drug Causing Death,132,0132: Driving causing death,Y,,,1
A611,In Charge Transport Service Vehicle Under Influence Drink/Drug Causing Death,132,0132: Driving causing death,Y,,,1
A658,Transport Driver's Blood Had Controlled Drug - Caused Death - 3rd Or Sub,132,0132: Driving causing death,Y,,,1
A728,TSV driver had listed qual drug in blood - exceed high-risk level (death),132,0132: Driving causing death,Y,,,1
A730,TSV driver had unlisted qual drug in blood - unsatisfactory CIT (death),132,0132: Driving causing death,Y,,,1
A732,TSV driver listed qual drug in blood - exc highrisk level (death) 3rd/sub,132,0132: Driving causing death,Y,,,1
A734,TSV driver had unlisted qual drug in blood - unsatis CIT (death) 3rd/sub,132,0132: Driving causing death,Y,,,1
A858,Listed qualifying drug in blood - exceeded high-risk level (death),132,0132: Driving causing death,Y,,,1
A860,Unlisted qualifying drug in blood - unsatisfactory CIT (death),132,0132: Driving causing death,Y,,,1
4158,Remained After Burglary (Other Weapon),711,"0711: Unlawful entry with intent/burglary, break and enter",N,,,
1334,Assault Intent To Rob (Stabbing/Cutting Weapon),611,0611: Aggravated robbery,N,1,,
3121,Produce/Manufacture/Distribute Cocaine,1031,1031: Manufacture illicit drugs,N,,,1
3147,Possess For Supply Stimulants And Depressants,1020,1020: Deal or traffic in illicit drugs not further defined,N,,,1
2875,Indecent Assault Male Over 16 Fraud Obtain Consent,312,0312: Non-aggravated sexual assault,N,1,,
4131,Armed With Intent To Break And Enter (Firearms),1312,1312: Criminal intent,N,,,
A862,Listed qualifying drug in blood - exceeded highrisk level (death) 3rd/sub,132,0132: Driving causing death,Y,,,1
2650,Sexual Violation,311,0311: Aggravated sexual assault,N,1,,
2975,Contract For Sex <18,1324,1324: Prostitution offences,N,,,
3145,Possess For Supply Opium,1020,1020: Deal or traffic in illicit drugs not further defined,N,,,1
2831,Female Indecently Assaults Girl Under 12,311,0311: Aggravated sexual assault,N,1,,
1155,Supplying Means Of Abortion,1695,1695: Procure or commit illegal abortion,N,,,
4159,Other Aggravated Burglary Offences,711,"0711: Unlawful entry with intent/burglary, break and enter",N,,,
2670,Assault With Intent To Commit Sexual Violation,311,0311: Aggravated sexual assault,N,1,,
A864,Unlisted qualifying drug in blood - unsatisfactory CIT (death) 3rd/sub,132,0132: Driving causing death,Y,,,1
2845,Permit Indecent Act Girl Under 12,311,0311: Aggravated sexual assault,N,1,,
A111,Cause Death While Under Infl Of Drink/Drug,132,0132: Driving causing death,Y,,,1
2100,Sexual Attacks,310,0310: Sexual assault not further defined,N,1,,
2110,Rape,311,0311: Aggravated sexual assault,N,1,,
2120,Attempt Rape/Assault Intent To Rape,311,0311: Aggravated sexual assault,N,1,,
2150,Sexual Violation,311,0311: Aggravated sexual assault,N,1,,
2160,Attempts/Assault To Commit Sexual Violence,311,0311: Aggravated sexual assault,N,1,,
2170,Inducing Sexual Connection By Coercion,311,0311: Aggravated sexual assault,N,1,,
2190,Homosexual Law Reform Act,310,0310: Sexual assault not further defined,N,1,,
2230,Genital Mutilation,311,0311: Aggravated sexual assault,N,1,,
2310,Incest,311,0311: Aggravated sexual assault,N,1,,
2350,Sexual Violation,311,0311: Aggravated sexual assault,N,1,,
2360,Attempt To Commit Sexual Violation,311,0311: Aggravated sexual assault,N,1,,
2380,Sexual Intercourse With Child Under Care,311,0311: Aggravated sexual assault,N,1,,
2389,Other Sexual Intercourse Child Under Care,311,0311: Aggravated sexual assault,N,1,,
2390,Incest,311,0311: Aggravated sexual assault,N,1,,
2399,Other Abnormal Sexual Relationships,311,0311: Aggravated sexual assault,N,1,,
2410,Unlawful Sexual Intercourse,311,0311: Aggravated sexual assault,N,1,,
2420,Attempted Unlawful Sexual Intercourse,311,0311: Aggravated sexual assault,N,1,,
2600,Sexual Attacks,310,0310: Sexual assault not further defined,N,1,,
2640,Inducing Sexual Connection By Coercion,311,0311: Aggravated sexual assault,N,1,,
2660,Attempt To Commit Sexual Violation,311,0311: Aggravated sexual assault,N,1,,
2680,Sexual Intercourse With Child Under Care,311,0311: Aggravated sexual assault,N,1,,
2690,Sex Off Against Male Victim Crimes Act 61,310,0310: Sexual assault not further defined,N,1,,
2710,Incest,311,0311: Aggravated sexual assault,N,1,,
2810,Unlawful Sexual Intercourse,311,0311: Aggravated sexual assault,N,1,,
2820,Attempted Unlawful Sexual Intercourse,311,0311: Aggravated sexual assault,N,1,,
2840,Indecency (Female-Female),311,0311: Aggravated sexual assault,N,1,,
2850,Sex Exploit Person With Significant Impairment,311,0311: Aggravated sexual assault,N,1,,
2870,Indecency (Male-Male),311,0311: Aggravated sexual assault,N,1,,
7339,Other Breaches Immigration Act,1543,1543: Immigration offences,N,,,
1444,Disables/Stupefies (Stabbing/Cutting Weapon),299,"0299: Other acts intended to cause injury, nec",N,1,,
A106,Cause Death While Under Influence Of Drug,132,0132: Driving causing death,Y,,,1
4154,Break Out With Any Weapon,711,"0711: Unlawful entry with intent/burglary, break and enter",N,,,
4514,Possesses Forged Seals/Stamps/Coins Etc,921,0921: Counterfeiting of currency,N,,,
2874,Induce/Permit Boy 12-16 To Do Indecent Act,311,0311: Aggravated sexual assault,N,1,,
5929,Produce/Manufacture Equipment/Material/Precursor Substance,1031,1031: Manufacture illicit drugs,N,,,1
4513,Counterfeits Seals/Stamps/Coins Etc,921,0921: Counterfeiting of currency,N,,,
4137,Armed With Intent To Commit Burglary (Other Weapon),1312,1312: Criminal intent,N,,,
3191,Conspiring To Deal With Class A Drug,1020,1020: Deal or traffic in illicit drugs not further defined,N,,,1
3146,Possess For Supply Opiates,1020,1020: Deal or traffic in illicit drugs not further defined,N,,,1
9885,Unlaw Supply/Distrib/Display/Exhibit/Know,1631,1631: Commercial/industry/financial regulation,N,,,
2730,Sexual Conduct Dependent Family Member,311,0311: Aggravated sexual assault,N,1,,
2454,Permits Indecent Act/Male With Female 12-16,311,0311: Aggravated sexual assault,N,1,,
1442,Disables/Stupefies (Other Weapon),299,"0299: Other acts intended to cause injury, nec",N,1,,
4515,Possesses Implements Etc For Banknotes,923,0923: Possess equipment to make false/illegal instrument,N,,,
5112,Wilfully Sets Fire To Property/Endangers Life By,1211,1211: Property damage by fire or explosion,N,,,
1443,Disables/Stupefies (Manually),299,"0299: Other acts intended to cause injury, nec",N,1,,
3219,Import/Export Cannabis Other Form,1010,1010: Import or export illicit drugs not further defined,N,,,1
9934,Improper Dealings With Immigration Or Identity Documents,1543,1543: Immigration offences,N,,,
2839,Other Indecent Assaults,311,0311: Aggravated sexual assault,N,1,,
4525,Criminal Breaches Of Trust,991,0991: Dishonest conversion,N,,,
1151,Aborts By Killing Unborn Child,131,0131: Manslaughter,N,,,
3132,Sell/Give/Supply/Administer/Deal Heroin,1020,1020: Deal or traffic in illicit drugs not further defined,N,,,1
2844,Induce Indecent Act Girl 12-16,311,0311: Aggravated sexual assault,N,1,,
2815,Sexual Intercourse With Severely Subnormal Female Over 16,311,0311: Aggravated sexual assault,N,1,,
4136,Armed With Intent To Commit Burglary (Firearm),1312,1312: Criminal intent,N,,,
2421,Attempted Sexual Intercourse Female Under 12,311,0311: Aggravated sexual assault,N,1,,
4435,Money Laundering With Proceeds Of Drug Offences,831,0831: Receive or handle proceeds of crime,N,,,
5942,Possess For Supply Ecstasy,1020,1020: Deal or traffic in illicit drugs not further defined,N,,,1
8116,Driving Causing Death Through Drink And Drug,132,0132: Driving causing death,Y,,,1
8115,Driving Causing Death Through Drug,132,0132: Driving causing death,Y,,,1
3144,Possess For Supply Morphine,1020,1020: Deal or traffic in illicit drugs not further defined,N,,,1
9932,Aiding And Abetting,1543,1543: Immigration offences,N,,,
1434,Aggravated Injury (Firearm),210,0210: Assault not further defined,N,1,,
2848,Does Indecent Act Female With Boy 12 - 16,311,0311: Aggravated sexual assault,N,1,,
2853,Does Indecent Act-Person Significant Impairment,311,0311: Aggravated sexual assault,N,1,,
2716,Brother Incest Sister Over 16,311,0311: Aggravated sexual assault,N,1,,
5926,Produce/Manufacture 5F-ADB/AMB-FUBINACA,1031,1031: Manufacture illicit drugs,N,,,1
4114,Burgles For Drugs (Est Val Over $5000)By Night,711,"0711: Unlawful entry with intent/burglary, break and enter",N,,,
2827,Attempt Sex Connection With Person 12 - 16,311,0311: Aggravated sexual assault,N,1,,
4432,Obtain/Possess Property Intent To Launder,831,0831: Receive or handle proceeds of crime,N,,,
1419,Other Wounding With Intent,210,0210: Assault not further defined,N,1,,
1438,Aggravated Injury (Stabbing/Cutting Weapon),210,0210: Assault not further defined,N,1,,
7452,Contravention of forfeiture order,831,0831: Receive or handle proceeds of crime,N,,,
5949,Possess Equipment/Material/ Precursor With Intent,1031,1031: Manufacture illicit drugs,N,,,1
D518,Careless Driving Drink/Drug Inv Cause Death,132,0132: Driving causing death,Y,,,1
2459,Other Indecency (Male-Female),312,0312: Non-aggravated sexual assault,N,1,,
3120,Prod/Manufac/Distrib Drugs (Not Cannabis),1031,1031: Manufacture illicit drugs,N,,,1
3220,Prod/Manu/Distri Cannabis,1031,1031: Manufacture illicit drugs,N,,,1
9057,Carrying On Business Fraudulently,931,0931: Fraudulent trade practices,N,,,
9615,Untrue Statement In Prospectus,931,0931: Fraudulent trade practices,N,,,
3123,Produce/Manufacture/Distribute Lsd,1031,1031: Manufacture illicit drugs,N,,,1
7451,Contravention of restraining order,831,0831: Receive or handle proceeds of crime,N,,,
A113,Careless driving while under influence of drink or drug causing death,132,0132: Driving causing death,Y,,,1
2952,Organise Child Sex Tour,321,0321: Non-assaultive sexual offences against a child,N,,,
5944,Possess For Supply Bzp Type Substances,1020,1020: Deal or traffic in illicit drugs not further defined,N,,,1
1456,Dangerous Act Intent To Injure (Fire),299,"0299: Other acts intended to cause injury, nec",N,1,,
2822,Attempted Sexual Intercourse Female 12-16,311,0311: Aggravated sexual assault,N,1,,
3222,Produce/Manufacture/Distribute Cannabis Plant,1031,1031: Manufacture illicit drugs,N,,,1
5122,Wilful Damage -Road/Rail/Air/Sea Fac (Crimes),1219,"1219: Property damage, nec",N,,,
5114,Damage Special Property (Not Interest),1219,"1219: Property damage, nec",N,,,
2740,Sexual Grooming Offences,321,0321: Non-assaultive sexual offences against a child,N,,,
2950,Child Sex Tours Offences,321,0321: Non-assaultive sexual offences against a child,N,,,
2953,Transports Person On Child Sex Tour,321,0321: Non-assaultive sexual offences against a child,N,,,
2954,Print/Publish Info Promote Child Sex Tour,321,0321: Non-assaultive sexual offences against a child,N,,,
2974,Receive Earnings From <18,1324,1324: Prostitution offences,N,,,
8126,Careless Use Causing Death Through Drug,132,0132: Driving causing death,Y,,,1
3113,Import/Export Lsd,1010,1010: Import or export illicit drugs not further defined,N,,,1
1329,Other Robbery,612,0612: Non-aggravated robbery,N,1,,
3192,Conspiring To Deal With Class B Drug,1020,1020: Deal or traffic in illicit drugs not further defined,N,,,1
1851,Participates In Criminal Group,1312,1312: Criminal intent,N,,,
6886,Intentionally Manufactures/Contracts to Manufacture Firearms Using Illegal Parts,1129,"1129: Regulated weapons/explosives offences, nec",N,,,
6887,Intentionally Manufactures Firearm/Contracts to for Sale/Supply - No Dealer Lic,1129,"1129: Regulated weapons/explosives offences, nec",N,,,
6888,Intentionally Fails to Mark Manufactured Firearm etc,1129,"1129: Regulated weapons/explosives offences, nec",N,,,
6889,Illegal Trafficking/Contract to Traffic Firearms/Parts/Ammunition,1123,1123: Deal or traffic regulated weapons/explosives offences,N,,,
6941,Mark Imported/Manufactured Firearm with False Markings,1129,"1129: Regulated weapons/explosives offences, nec",N,,,
6963,Uses Prohibited Firearm to Prevent/Resist Arrest,1112,"1112: Sell, possess and/or use prohibited weapons/explosives",N,,,
6981,Intentionally Manufactures Prohibited Firearm/Contracts for Sale/Supp - No Dealer Lic,1119,"1119: Prohibited weapons/explosives offences, nec",N,,,
